database_id,target_id,comparator_id,analysis_id,covariate_id,coefficient
TMU_CRD,239,237,1,440956204,0.031012857530936324
TMU_CRD,239,237,1,1503297402,0.030676583810175993
TMU_CRD,239,237,1,1105775402,-0.029231524888910995
TMU_CRD,239,237,1,81250203,-0.02594992640146252
TMU_CRD,239,237,1,1560524403,0.022425639770910163
TMU_CRD,239,237,1,1150345402,0.018648008994083583
TMU_CRD,239,237,1,254591203,0.01638182216545381
TMU_CRD,239,237,1,1501700402,0.014446972810272633
TMU_CRD,239,237,1,1550557403,0.012710042862831332
TMU_CRD,239,237,1,1153428402,-0.00909832151868581
TMU_CRD,239,237,1,80180203,-0.007729654689944242
TMU_CRD,239,237,1,436353203,0.0070127889073661924
TMU_CRD,239,237,1,744740404,-0.006337270757414748
TMU_CRD,239,237,1,4324765202,-0.0061382996548600514
TMU_CRD,239,237,1,1197736404,-0.0038721466750998375
TMU_CRD,239,237,1,436353204,0.003732374074213246
TMU_CRD,239,237,1,135489204,-0.0030350386611330492
TMU_CRD,239,237,1,4027663202,0.002184767999166576
TMU_CRD,239,237,1,1501700403,6.286566582874804e-4
TMU_CRD,239,237,1,12007,4.901457937504617e-4
TMU_CRD,239,237,1,254591204,4.607435314155676e-4
